artist_id,tag_id,tag_name,avg_score,avg_fav_count,target_post_count,total_post_count,target_ratio
131027,1331180,yellowroom,170.043956043956044,269.1648351648351648,91,200,0.455
124148,1332977,haishiki,168.5714285714285714,176.0476190476190476,21,101,0.2079207920792079
100909,1597669,yd_(orange_maru),168.5185185185185185,277.4506172839506173,162,1356,0.11946902654867257
143318,1392535,letdie1414,168.4754098360655738,293.540983606557377,61,190,0.32105263157894737
6673,1385284,akino_komichi,168.4390243902439024,192.5731707317073171,82,178,0.4606741573033708
269156,1755123,gdhs,167.8378378378378378,163.2432432432432432,37,110,0.33636363636363636
228129,1641108,hagi_(ame_hagi),167.75,174.2916666666666667,48,186,0.25806451612903225
156384,1434557,doruka,167.6923076923076923,171.2692307692307692,52,113,0.46017699115044247
148562,1854843,ro_g_(oowack),166.9827586206896552,161.4310344827586207,58,254,0.2283464566929134
106252,1534441,optionaltypo,166.1503267973856209,242.6895424836601307,306,1158,0.26424870466321243
137456,1376501,neps-l,166,198.7777777777777778,63,252,0.25
199019,1556567,mo_ne,165.9615384615384615,238.7307692307692308,26,241,0.1078838174273859
177123,1550015,chintora0201,165.475,201.525,40,256,0.15625
166519,1468483,aochoku,165.380952380952381,160,21,196,0.10714285714285714
78039,1311231,m-da_s-tarou,165.3586291309669523,215.8800489596083231,817,1816,0.4498898678414097
143386,1392668,menoziriath,165.0952380952380952,217.9761904761904762,42,104,0.40384615384615385
223859,1627906,sunset_skyline,164.96,166.12,25,117,0.21367521367521367
198125,1554122,hxd,164.7073170731707317,286.951219512195122,41,263,0.155893536121673
241967,1845622,dodok_(gj77230),164.6666666666666667,169.0833333333333333,48,127,0.3779527559055118
141065,1386914,nofuture,163.7647058823529412,164.7647058823529412,17,168,0.10119047619047619
156733,1648626,jasony,163.6333333333333333,190.7666666666666667,30,215,0.13953488372093023
218509,1607298,putama,163.186046511627907,187.7674418604651163,43,269,0.15985130111524162
201068,1562353,lsls,163,187.4705882352941176,34,143,0.23776223776223776
150716,1414954,chicke_iii,162.6521739130434783,212.8260869565217391,23,130,0.17692307692307693
186660,1614063,hyouuma,162.5630252100840336,191.7310924369747899,119,297,0.4006734006734007
140984,1386637,sunna_(nilsunna),162.4037558685446009,214.5962441314553991,213,386,0.5518134715025906
