artist_id,tag_id,tag_name,total_post_count,target_post_count,avg_score,avg_fav_count
189205,1556965,keigi,225,11,106.5454545454545455,120.2727272727272727
98930,1257156,uo_denim,255,8,106.5,168.625
52029,569182,incase,257,28,106.4285714285714286,144.9642857142857143
175404,1604954,momihige,145,20,106.4,132.75
200517,1892828,orphen_(pink_seito),342,15,106.4,110.2
5365,3708,mogudan,392,18,106.1666666666666667,128.7222222222222222
200808,1561792,zirba,259,22,106.1363636363636364,123.2727272727272727
244563,1684300,raiya_atelier,175,26,106.1153846153846154,100.2307692307692308
120345,1318304,bbc-chan,391,5,106,184.8
148620,1582733,ushiro_muki,103,4,106,106
173871,1486800,xlyami,101,7,106,111.5714285714285714
258740,1906393,renge_(730),133,15,106,102.4666666666666667
106353,1269556,neocoill,1684,70,105.8285714285714286,139.0142857142857143
259998,1720396,pinkcap,170,16,105.8125,102.625
204673,1626304,shuuko_(s_h_uuko),357,23,105.6956521739130435,109.5217391304347826
152166,1419996,shpo,419,9,105.6666666666666667,139.5555555555555556
153250,1663152,gya_(144),214,12,105.6666666666666667,108.4166666666666667
200400,1560452,todding,265,12,105.5833333333333333,112.5
177535,1497505,ramanda,344,34,105.4705882352941176,123.5882352941176471
158615,1443317,hokori_sakuni,210,45,105.3555555555555556,120.1111111111111111
5148,1856380,saltydanshark,142,29,105.103448275862069,113.103448275862069
100958,1251270,akchu,620,101,105.0792079207920792,163.6732673267326733
169212,1475383,sanuki_(kyoudashya),179,12,104.9166666666666667,192.8333333333333333
185854,1520315,gomashio_ponz,173,23,104.8695652173913043,139.391304347826087
188719,1528850,chomikuplus,177,24,104.8333333333333333,120.875
157465,1573160,joosi,170,21,104.7619047619047619,162.0952380952380952
202536,1566680,dermar,526,23,104.6521739130434783,103.6521739130434783
158713,1886713,nine_(kanine41),183,31,104.6451612903225806,100.8709677419354839
129164,1309971,jakko,258,32,104.59375,120.28125
187931,1569427,momo_no_sukebe,948,12,104.4166666666666667,137.9166666666666667
105240,1279076,tenako_(mugu77),354,10,104.4,129.7
173302,1568737,genek,238,23,104.2608695652173913,129.7826086956521739
27089,477403,kuase,125,6,104.1666666666666667,141.5
185585,1572036,hong_bai,236,144,104.0625,123.6736111111111111
135004,1367766,big_shine,134,22,104.0454545454545455,102.4090909090909091
49107,1427997,aya_shobon,111,11,104,145.9090909090909091
156082,1433547,tomato_rice,257,3,104,126
237365,1663959,melowh,269,5,104,99.4
126334,1339966,tofuubear,853,51,103.8823529411764706,135.4117647058823529
110865,1276688,stormcow,259,15,103.7333333333333333,140.6666666666666667
195655,1547699,skai_kun,308,24,103.6666666666666667,154.3333333333333333
219501,1614531,kujya,102,7,103.5714285714285714,119.1428571428571429
183223,1561797,bannou_ippoutsukou,125,27,103.3703703703703704,130.6666666666666667
188101,1656801,foxyreine,662,55,103.2545454545454545,122.3454545454545455
4845,670050,cle_masahiro,987,123,103.1544715447154472,138.6747967479674797
207380,1660682,aikome_(haikome),251,14,103.1428571428571429,134.4285714285714286
134414,1365870,sohn_woohyoung,181,10,103.1,160.6
256065,1711897,zabudog777,162,1,103,99
298131,1961632,aoi_riko,185,9,103,97
134890,1367364,mendou_kusai,308,45,102.9777777777777778,125.8888888888888889
126785,1341632,e-note,103,6,102.8333333333333333,110.5
110211,1281967,eichan_(eichanidfi),125,11,102.7272727272727273,114
166171,1467114,tiankong_pie_ai,135,33,102.7272727272727273,126.7575757575757576
148649,1554354,kaedeko_(kaedelic),371,36,102.7222222222222222,120.75
100976,1251324,berserkert,217,20,102.45,108.4
190286,1533442,ushimittsu,166,14,102.3571428571428571,121.8571428571428571
216443,1605746,kusana_(dudqja602),187,15,102.1333333333333333,110.5333333333333333
173818,1620874,kanata_(kanade_pa),153,10,102.1,136.8
201530,1563755,samsara_(shuukeura),183,3,102,98.6666666666666667
186389,1521932,bagelbomb,115,31,101.9032258064516129,137.1935483870967742
4941,533960,abubu,839,20,101.8,109.5
107472,1273222,karatakewari,213,14,101.5714285714285714,173.0714285714285714
195702,1547827,unsfrau,292,32,101.25,110.75
